transaction_id,bank_id,bank_name,customer_id,amount,timestamp,merchant_category,location
1835,102,KCB Bank,C0225,19861.25,2025-02-16 11:30:36,Retail,Courtneyton
1836,102,KCB Bank,C0208,15582.71,2025-02-16 17:29:15,Education,Scottburgh
1837,103,Absa Bank,C0154,19274.92,2025-02-16 07:37:02,Food,Coryfort
1838,103,Absa Bank,C0110,38273.56,2025-02-16 02:01:21,Utilities,East Thomastown
1839,103,Absa Bank,C0299,4829.13,2025-02-16 03:53:40,Health,Curtischester
1840,103,Absa Bank,C0338,13963.76,2025-02-16 19:11:45,Transport,West Marie
1841,103,Absa Bank,C0277,8187.2,2025-02-16 21:40:56,Transport,East Coreyville
1842,103,Absa Bank,C0391,27485.95,2025-02-16 18:53:56,Transport,North Thomas
1843,103,Absa Bank,C0236,32125.77,2025-02-16 21:27:28,Education,Sarahchester
1844,103,Absa Bank,C0102,22506.42,2025-02-16 17:33:56,Education,New Tracyport
1845,103,Absa Bank,C0178,29783.66,2025-02-16 11:50:23,Transport,Clarkefort
1846,103,Absa Bank,C0275,15101.51,2025-02-16 16:24:07,Health,East Haroldberg
1847,104,Standard Bank,C0344,3388.37,2025-02-16 04:37:57,Transport,West Patricia
1848,104,Standard Bank,C0222,26416.12,2025-02-16 07:30:57,Utilities,Port Erikachester
1849,104,Standard Bank,C0411,2587.58,2025-02-16 18:25:12,Health,Fullershire
1850,104,Standard Bank,C0004,30235.48,2025-02-16 02:26:31,Retail,West Megan
1851,104,Standard Bank,C0440,37492.47,2025-02-16 16:35:02,Food,Port Thomasburgh
1852,104,Standard Bank,C0427,3054.35,2025-02-16 08:23:18,Utilities,South Karen
1853,104,Standard Bank,C0346,24598.36,2025-02-16 14:12:08,Education,Stephenton
1854,104,Standard Bank,C0057,875.37,2025-02-16 18:14:20,Health,North Alexis
1855,104,Standard Bank,C0188,4946.41,2025-02-16 22:55:56,Education,Port Samantha
1856,104,Standard Bank,C0394,17048.97,2025-02-16 01:19:46,Utilities,West Wendyshire
1857,104,Standard Bank,C0060,30701.55,2025-02-16 09:24:01,Utilities,Lake Jeremyville
1858,104,Standard Bank,C0294,5761.62,2025-02-16 00:22:24,Food,Port Edwinville
1859,104,Standard Bank,C0194,47520.47,2025-02-16 19:33:28,Food,South Thomasside
1860,104,Standard Bank,C0453,10566.24,2025-02-16 06:22:02,Food,South Lacey
1861,104,Standard Bank,C0069,13000.95,2025-02-16 13:52:03,Health,North Anitamouth
1862,104,Standard Bank,C0183,2125.37,2025-02-16 21:34:51,Utilities,South Joshua
1863,104,Standard Bank,C0417,7563.47,2025-02-16 23:51:31,Transport,Garymouth
1864,105,Access Bank,C0137,33997.2,2025-02-16 06:27:41,Retail,North Todd
1865,105,Access Bank,C0306,25784.32,2025-02-16 18:07:40,Food,Anthonyberg
1866,105,Access Bank,C0137,40250.29,2025-02-16 09:36:13,Education,Lake Todd
1867,105,Access Bank,C0382,7628.13,2025-02-16 23:33:58,Utilities,Jamesside
1868,105,Access Bank,C0461,42389.15,2025-02-16 17:18:05,Transport,Lake Elizabethville
1869,105,Access Bank,C0488,29593.26,2025-02-16 06:09:51,Food,Smithhaven
1870,105,Access Bank,C0055,1721.88,2025-02-16 14:51:58,Transport,East Michelle
1871,105,Access Bank,C0258,22336.04,2025-02-16 09:02:50,Food,New Mary
1872,105,Access Bank,C0308,16760.73,2025-02-16 07:45:17,Education,Bethburgh
1873,105,Access Bank,C0126,16653.73,2025-02-16 21:08:24,Utilities,Stephenville
1874,105,Access Bank,C0026,2010.66,2025-02-16 16:45:19,Food,North Roberto
1875,105,Access Bank,C0397,10455.55,2025-02-16 02:34:12,Transport,New Joann
1876,105,Access Bank,C0027,903.99,2025-02-16 08:49:40,Health,Lake Dillon
1877,105,Access Bank,C0164,33219.95,2025-02-16 12:28:13,Utilities,South Regina
1878,105,Access Bank,C0244,24432.62,2025-02-16 15:29:10,Health,Chapmanton
1879,106,Zenith Bank,C0319,12717.84,2025-02-16 10:16:28,Utilities,Annbury
1880,106,Zenith Bank,C0429,17109.17,2025-02-16 02:06:01,Retail,Davisberg
1881,106,Zenith Bank,C0203,31393.59,2025-02-16 15:01:46,Food,Whiteberg
1882,106,Zenith Bank,C0001,4065.65,2025-02-16 14:22:27,Education,Taratown
1883,106,Zenith Bank,C0014,12623.83,2025-02-16 09:56:24,Education,New John
1884,106,Zenith Bank,C0292,20240.84,2025-02-16 04:39:41,Utilities,Melendezfurt
1885,106,Zenith Bank,C0412,33472.38,2025-02-16 01:32:39,Retail,Rojasberg
1886,106,Zenith Bank,C0092,42000.08,2025-02-16 15:28:18,Education,Wilsonland
1887,106,Zenith Bank,C0208,2018.54,2025-02-16 02:31:46,Education,North Jason
1888,106,Zenith Bank,C0328,36859.13,2025-02-16 19:04:55,Transport,Moniqueberg
1889,106,Zenith Bank,C0456,49323.79,2025-02-16 12:31:34,Education,Port Timothy
1890,106,Zenith Bank,C0448,41406.18,2025-02-16 03:32:14,Education,East Monicastad
1891,106,Zenith Bank,C0186,38443.27,2025-02-16 23:11:31,Retail,Heatherton
1892,106,Zenith Bank,C0270,25785.22,2025-02-16 10:17:41,Health,East Feliciamouth
1893,107,First Bank,C0210,24366.3,2025-02-16 12:54:17,Utilities,Marshallport
1894,107,First Bank,C0452,2095.33,2025-02-16 07:05:59,Retail,Gonzalezton
1895,107,First Bank,C0271,21716.2,2025-02-16 19:33:42,Food,Lake Melissa
1896,107,First Bank,C0123,32570.16,2025-02-16 16:13:01,Health,Stephenview
1897,107,First Bank,C0341,17724.55,2025-02-16 23:58:22,Education,Patriciaville
1898,107,First Bank,C0138,44308.97,2025-02-16 13:29:59,Retail,Trevorburgh
1899,107,First Bank,C0312,4029.27,2025-02-16 09:51:10,Utilities,Pierceshire
1900,107,First Bank,C0218,41258.05,2025-02-16 23:10:44,Education,South Christinafort
1901,107,First Bank,C0391,13983.82,2025-02-16 07:14:16,Education,Amystad
1902,107,First Bank,C0302,7213.57,2025-02-16 14:06:08,Retail,Jenniferhaven
1903,107,First Bank,C0310,25566.12,2025-02-16 00:37:11,Health,Watsonbury
1904,107,First Bank,C0444,8830.09,2025-02-16 00:37:24,Retail,Davisview
1905,107,First Bank,C0193,28731.05,2025-02-16 21:53:09,Transport,Howeberg
1906,107,First Bank,C0469,24311.52,2025-02-16 19:17:42,Education,West Michael
1907,107,First Bank,C0013,26852.93,2025-02-16 03:59:31,Retail,Burkeside
1908,107,First Bank,C0055,39146.58,2025-02-16 05:31:50,Utilities,Kimstad
1909,107,First Bank,C0243,23084.57,2025-02-16 19:44:19,Retail,North Kristopher
1910,107,First Bank,C0481,37986.81,2025-02-16 10:01:09,Transport,Lake Matthew
1911,108,Ecobank,C0193,20879.57,2025-02-16 23:00:28,Transport,Holmesville
1912,108,Ecobank,C0454,28788.67,2025-02-16 04:54:17,Education,Kaylaborough
1913,108,Ecobank,C0243,27490.01,2025-02-16 22:43:47,Retail,Paulfort
1914,108,Ecobank,C0323,48190.64,2025-02-16 07:21:40,Utilities,East Laurie
1915,108,Ecobank,C0160,34664.43,2025-02-16 11:25:51,Health,Anthonyland
1916,108,Ecobank,C0452,14264.66,2025-02-16 06:01:32,Retail,Lake Jacquelineville
1917,108,Ecobank,C0148,9985.39,2025-02-16 03:03:59,Retail,Port Vickieland
1918,108,Ecobank,C0126,26835.26,2025-02-16 09:38:12,Transport,Nicholaston
1919,108,Ecobank,C0176,4075.45,2025-02-16 20:42:00,Education,Wheelerstad
1920,108,Ecobank,C0426,12701.25,2025-02-16 20:10:12,Utilities,North Jeannemouth
1921,108,Ecobank,C0311,40141.35,2025-02-16 07:41:49,Utilities,West Marilynshire
1922,108,Ecobank,C0064,29362.57,2025-02-16 06:00:43,Transport,Oliverview
1923,108,Ecobank,C0350,7627.82,2025-02-16 15:31:39,Retail,Pattersonshire
1924,108,Ecobank,C0351,38635.98,2025-02-16 04:51:26,Food,Gentryfurt
1925,108,Ecobank,C0262,31268.36,2025-02-16 11:51:51,Transport,Jennifertown
1926,108,Ecobank,C0251,8994.24,2025-02-16 02:27:21,Food,Murraymouth
1927,108,Ecobank,C0221,2823.65,2025-02-16 21:20:31,Utilities,East Logan
1928,109,UBA,C0084,48302.74,2025-02-16 01:57:09,Utilities,South David
1929,109,UBA,C0446,39656.88,2025-02-16 10:01:56,Utilities,North Crystal
1930,109,UBA,C0218,8316.26,2025-02-16 09:10:27,Education,Jenniferview
1931,109,UBA,C0306,32378.74,2025-02-16 05:52:51,Retail,Martinezmouth
1932,109,UBA,C0142,29435.1,2025-02-16 23:32:34,Education,Lake Patrick
1933,109,UBA,C0035,30323.8,2025-02-16 20:26:45,Food,Lake Rebecca
1934,109,UBA,C0290,38407.57,2025-02-16 15:38:30,Education,Malonefort
1935,109,UBA,C0492,31186.02,2025-02-16 23:45:28,Education,Lake Aarontown
1936,109,UBA,C0427,12486.96,2025-02-16 06:12:18,Retail,Spenceland
1937,109,UBA,C0122,40983.8,2025-02-16 15:59:28,Utilities,Joshuatown
1938,109,UBA,C0493,45438.71,2025-02-16 13:38:34,Education,Josephfurt
1939,109,UBA,C0161,17163.5,2025-02-16 11:43:32,Health,Mackenzieport
1940,110,Stanbic Bank,C0113,9243.65,2025-02-16 05:39:01,Retail,Adrianport
1941,110,Stanbic Bank,C0215,45811.83,2025-02-16 23:43:21,Utilities,New Levi
1942,110,Stanbic Bank,C0408,43170.08,2025-02-16 06:27:07,Retail,Andersonfurt
1943,110,Stanbic Bank,C0175,11371.48,2025-02-16 11:57:27,Education,East Mark
1944,110,Stanbic Bank,C0490,38542.27,2025-02-16 18:14:34,Retail,North Melissa
1945,110,Stanbic Bank,C0419,36670.08,2025-02-16 08:23:14,Food,Kramerport
1946,110,Stanbic Bank,C0071,12749.19,2025-02-16 04:27:47,Transport,North Amberchester
1947,110,Stanbic Bank,C0075,1720.57,2025-02-16 02:49:13,Health,East Erin
1948,110,Stanbic Bank,C0381,4313.85,2025-02-16 12:32:39,Utilities,New Madisonchester
1949,110,Stanbic Bank,C0462,26621.22,2025-02-16 02:18:55,Utilities,Port Scottfurt
1950,110,Stanbic Bank,C0415,9253.76,2025-02-16 17:05:23,Education,Haleyside
1951,110,Stanbic Bank,C0327,35725.72,2025-02-16 00:27:53,Health,Ellisshire
1952,110,Stanbic Bank,C0168,5914.95,2025-02-16 14:08:31,Retail,New Nicholas
1953,110,Stanbic Bank,C0448,23324.73,2025-02-16 07:06:29,Retail,West Peggyland
1954,110,Stanbic Bank,C0284,19762.96,2025-02-16 01:40:30,Health,Angelastad
1955,110,Stanbic Bank,C0361,9618.39,2025-02-16 14:14:25,Retail,Trevorton
1956,110,Stanbic Bank,C0090,40972.55,2025-02-16 01:57:55,Health,Heathermouth
1957,110,Stanbic Bank,C0011,46782.83,2025-02-16 23:55:31,Health,South Raymondburgh
1958,101,Equity Bank,C0386,29813.74,2025-02-17 18:49:37,Health,Christopherland
1959,101,Equity Bank,C0334,17118.13,2025-02-17 12:45:03,Food,Port Madison
1960,101,Equity Bank,C0351,14314.33,2025-02-17 23:38:18,Education,Jessicaberg
1961,101,Equity Bank,C0056,21996.84,2025-02-17 16:46:38,Health,West Robertburgh
1962,101,Equity Bank,C0082,17812.3,2025-02-17 17:33:35,Transport,Lynnport
1963,101,Equity Bank,C0007,23387.69,2025-02-17 15:07:41,Food,Lake Joshualand
1964,101,Equity Bank,C0193,14689.0,2025-02-17 00:45:19,Retail,West Tyler
1965,101,Equity Bank,C0496,10365.8,2025-02-17 00:54:59,Retail,West Matthewberg
1966,101,Equity Bank,C0480,35561.58,2025-02-17 15:04:20,Education,Jonesberg
1967,101,Equity Bank,C0063,49734.94,2025-02-17 19:19:15,Transport,Stephensbury
1968,101,Equity Bank,C0208,28361.75,2025-02-17 11:45:35,Health,Jenniferside
1969,101,Equity Bank,C0018,5517.39,2025-02-17 22:59:23,Education,South Tracyside
1970,101,Equity Bank,C0140,15830.65,2025-02-17 16:07:16,Utilities,Port Mary
1971,101,Equity Bank,C0035,5580.39,2025-02-17 23:52:38,Retail,Mitchellland
1972,101,Equity Bank,C0119,49507.86,2025-02-17 16:36:45,Transport,Jenniferstad
1973,102,KCB Bank,C0207,21719.4,2025-02-17 05:47:46,Retail,Erikmouth
1974,102,KCB Bank,C0183,7948.4,2025-02-17 22:38:45,Retail,Rebeccaberg
1975,102,KCB Bank,C0394,35593.24,2025-02-17 03:27:28,Health,West Dylan
1976,102,KCB Bank,C0100,39340.57,2025-02-17 10:03:28,Health,East Austin
1977,102,KCB Bank,C0423,32132.97,2025-02-17 11:56:11,Transport,North Jasminestad
1978,102,KCB Bank,C0082,36753.89,2025-02-17 17:50:15,Health,New Johnny
1979,102,KCB Bank,C0349,31607.47,2025-02-17 20:33:15,Transport,Wilsonshire
1980,102,KCB Bank,C0009,35190.15,2025-02-17 10:30:15,Food,North Adam
1981,102,KCB Bank,C0005,23324.82,2025-02-17 10:44:22,Transport,Morrisville
1982,102,KCB Bank,C0225,30940.1,2025-02-17 10:25:33,Transport,Lake Claudiatown
1983,102,KCB Bank,C0116,22038.5,2025-02-17 06:32:04,Health,West Aaron
1984,102,KCB Bank,C0280,46594.7,2025-02-17 01:57:06,Transport,East Latoyaville
1985,102,KCB Bank,C0125,36327.0,2025-02-17 03:06:42,Retail,Port Joshua
1986,102,KCB Bank,C0258,28982.98,2025-02-17 23:43:24,Health,Fletcherstad
1987,103,Absa Bank,C0078,40209.47,2025-02-17 07:29:49,Transport,Adamsmouth
1988,103,Absa Bank,C0204,1998.1,2025-02-17 10:44:51,Retail,Lake Nathan
1989,103,Absa Bank,C0219,9200.18,2025-02-17 06:27:26,Education,Sullivanborough
1990,103,Absa Bank,C0056,34461.86,2025-02-17 01:44:03,Education,Margaretview
1991,103,Absa Bank,C0108,1348.75,2025-02-17 21:59:53,Education,Port Tiffany
1992,103,Absa Bank,C0111,12842.67,2025-02-17 13:12:20,Food,Camposshire
1993,103,Absa Bank,C0215,21711.51,2025-02-17 01:48:25,Health,Carriemouth
1994,103,Absa Bank,C0251,16297.57,2025-02-17 10:00:23,Transport,Port Karen
1995,103,Absa Bank,C0191,25424.24,2025-02-17 03:19:09,Transport,South Johnton
1996,103,Absa Bank,C0281,17560.67,2025-02-17 06:39:40,Education,Watkinston
1997,103,Absa Bank,C0329,24252.45,2025-02-17 17:12:42,Retail,Lake Christinafurt
1998,103,Absa Bank,C0247,32004.38,2025-02-17 17:59:32,Utilities,Port Robertland
1999,103,Absa Bank,C0491,12581.66,2025-02-17 08:03:14,Education,North Danielchester
2000,103,Absa Bank,C0469,22681.91,2025-02-17 01:21:56,Transport,Shawnshire
2001,104,Standard Bank,C0301,36581.58,2025-02-17 00:55:46,Utilities,Jamesshire
2002,104,Standard Bank,C0161,2636.1,2025-02-17 08:29:59,Retail,Campbellton
2003,104,Standard Bank,C0299,11536.41,2025-02-17 02:27:09,Education,South Jenniferborough
2004,104,Standard Bank,C0155,38562.96,2025-02-17 23:10:47,Transport,South Davidshire
2005,104,Standard Bank,C0301,2700.06,2025-02-17 08:13:00,Health,South Brianfort
2006,104,Standard Bank,C0481,13991.44,2025-02-17 21:48:42,Transport,Lake Dustin
2007,104,Standard Bank,C0046,17734.16,2025-02-17 12:49:21,Health,East Dillonberg
2008,104,Standard Bank,C0036,44896.65,2025-02-17 12:58:14,Retail,Michellemouth
2009,104,Standard Bank,C0183,28841.31,2025-02-17 09:46:11,Transport,Port Austinhaven
2010,104,Standard Bank,C0126,11620.32,2025-02-17 11:01:57,Health,West Deanna
2011,104,Standard Bank,C0125,25194.04,2025-02-17 16:45:45,Transport,Port Kaylafort
2012,104,Standard Bank,C0045,22776.35,2025-02-17 17:51:59,Utilities,West Shannonmouth
2013,104,Standard Bank,C0373,10749.59,2025-02-17 12:40:43,Utilities,Villarrealside
2014,104,Standard Bank,C0354,33337.12,2025-02-17 17:07:41,Utilities,South Davidside
2015,104,Standard Bank,C0278,6638.84,2025-02-17 09:58:32,Utilities,North Matthewfurt
2016,105,Access Bank,C0048,36894.92,2025-02-17 02:56:06,Utilities,Sabrinastad
2017,105,Access Bank,C0348,16744.51,2025-02-17 12:11:03,Transport,Cynthiatown
2018,105,Access Bank,C0115,17853.62,2025-02-17 03:39:33,Transport,Hortonview
2019,105,Access Bank,C0013,9480.36,2025-02-17 10:26:32,Retail,West Benjamin
2020,105,Access Bank,C0034,20880.62,2025-02-17 22:41:19,Transport,Lake Karen
2021,105,Access Bank,C0108,44945.8,2025-02-17 09:04:34,Utilities,Gonzalezville
2022,105,Access Bank,C0351,12631.04,2025-02-17 03:41:20,Education,Ashleystad
2023,105,Access Bank,C0412,44957.39,2025-02-17 08:16:08,Food,Lake Kurttown
2024,105,Access Bank,C0224,8609.75,2025-02-17 10:49:23,Education,Jessemouth
2025,105,Access Bank,C0274,33834.89,2025-02-17 02:13:36,Health,Ashleyland
2026,105,Access Bank,C0310,18607.9,2025-02-17 14:47:37,Education,Fordside
2027,105,Access Bank,C0334,43923.05,2025-02-17 20:30:06,Utilities,Simpsonland
2028,105,Access Bank,C0355,7661.14,2025-02-17 00:14:58,Education,Jasonland
2029,105,Access Bank,C0255,8246.2,2025-02-17 02:44:29,Transport,Ellenburgh
2030,105,Access Bank,C0407,48802.42,2025-02-17 10:51:07,Food,Colemouth
2031,105,Access Bank,C0428,487.45,2025-02-17 09:05:19,Utilities,Karenshire
2032,106,Zenith Bank,C0342,36597.58,2025-02-17 04:43:28,Retail,Lake Mike
2033,106,Zenith Bank,C0324,6299.63,2025-02-17 03:39:03,Transport,Garciahaven
2034,106,Zenith Bank,C0367,25710.22,2025-02-17 17:37:39,Utilities,Port Anitachester
2035,106,Zenith Bank,C0167,10844.24,2025-02-17 01:40:47,Transport,Jenniferfurt
2036,106,Zenith Bank,C0496,36713.14,2025-02-17 12:04:41,Education,Lake Gabrielle
2037,106,Zenith Bank,C0314,45948.53,2025-02-17 10:06:21,Education,Shannonton
2038,106,Zenith Bank,C0445,23787.76,2025-02-17 03:33:35,Education,West Charleschester
2039,106,Zenith Bank,C0165,3235.32,2025-02-17 05:45:47,Education,Hollychester
2040,106,Zenith Bank,C0419,30988.38,2025-02-17 04:30:01,Education,Paulstad
2041,106,Zenith Bank,C0322,20495.0,2025-02-17 05:30:32,Health,East Alexander
2042,106,Zenith Bank,C0418,7029.06,2025-02-17 23:27:30,Education,New Karenfurt
2043,106,Zenith Bank,C0106,4317.02,2025-02-17 23:41:45,Utilities,New Timothy
2044,106,Zenith Bank,C0358,40947.99,2025-02-17 00:19:33,Education,Port Jonathanmouth
2045,106,Zenith Bank,C0192,37857.7,2025-02-17 23:13:46,Utilities,Brownfurt
2046,106,Zenith Bank,C0414,49990.25,2025-02-17 00:39:21,Education,New Maryview
2047,107,First Bank,C0093,11328.35,2025-02-17 02:18:28,Education,East Jasonfort
2048,107,First Bank,C0419,740.61,2025-02-17 02:40:50,Education,Leahview
2049,107,First Bank,C0212,34010.88,2025-02-17 13:43:39,Education,Shannonville
2050,107,First Bank,C0040,16629.23,2025-02-17 05:09:04,Retail,Phillipsside
2051,107,First Bank,C0355,20324.94,2025-02-17 04:14:13,Utilities,Howellville
2052,107,First Bank,C0043,40478.68,2025-02-17 05:27:18,Food,New Garyberg
2053,107,First Bank,C0065,28495.49,2025-02-17 07:16:41,Retail,Bennettstad
2054,107,First Bank,C0066,31179.56,2025-02-17 18:16:38,Retail,Port Kennethland
2055,107,First Bank,C0137,2335.82,2025-02-17 09:51:12,Transport,North Kelly
2056,107,First Bank,C0234,19026.95,2025-02-17 07:31:42,Retail,West Courtneyville
2057,107,First Bank,C0242,27162.32,2025-02-17 08:15:06,Retail,Ashleyport
2058,107,First Bank,C0433,11294.58,2025-02-17 03:00:13,Transport,Lewisfort
2059,107,First Bank,C0260,26546.33,2025-02-17 16:12:34,Transport,Pamelastad
2060,107,First Bank,C0233,36376.7,2025-02-17 08:02:51,Health,Meaganfurt
2061,107,First Bank,C0389,40106.94,2025-02-17 07:11:39,Health,West Gavin
2062,107,First Bank,C0019,26486.19,2025-02-17 09:25:07,Retail,New Michelle
2063,107,First Bank,C0007,17859.81,2025-02-17 03:58:14,Education,Curtisborough
2064,107,First Bank,C0469,44933.29,2025-02-17 17:53:02,Food,Hardyshire
2065,107,First Bank,C0417,30146.47,2025-02-17 07:45:06,Retail,East Brendafort
2066,107,First Bank,C0377,48089.54,2025-02-17 08:33:14,Education,North Ashley
2067,108,Ecobank,C0022,8273.14,2025-02-17 15:15:34,Health,North Timothy
2068,108,Ecobank,C0082,35195.41,2025-02-17 05:31:04,Retail,Hudsonberg
2069,108,Ecobank,C0218,36413.26,2025-02-17 13:14:44,Retail,New Stephen
2070,108,Ecobank,C0385,39125.44,2025-02-17 07:22:40,Retail,Paynetown
2071,108,Ecobank,C0116,48838.99,2025-02-17 10:50:43,Transport,South Brian
2072,108,Ecobank,C0105,22478.94,2025-02-17 10:00:44,Education,Port Melissa
2073,108,Ecobank,C0084,25018.65,2025-02-17 20:21:55,Utilities,South Kathleen
2074,108,Ecobank,C0478,35335.11,2025-02-17 20:28:05,Retail,Garymouth
2075,108,Ecobank,C0166,32719.96,2025-02-17 19:46:48,Retail,Hawkinsmouth
2076,108,Ecobank,C0094,11912.67,2025-02-17 14:36:50,Education,Adamsbury
2077,108,Ecobank,C0105,19933.55,2025-02-17 17:10:38,Health,New Justin
2078,108,Ecobank,C0396,37802.49,2025-02-17 21:04:53,Transport,West Bradley
2079,108,Ecobank,C0209,25494.66,2025-02-17 05:00:26,Food,East Katelynhaven
2080,108,Ecobank,C0191,5497.24,2025-02-17 06:23:57,Education,East Antoniostad
2081,108,Ecobank,C0419,10906.91,2025-02-17 18:07:59,Retail,Bryantmouth
2082,108,Ecobank,C0077,47313.94,2025-02-17 20:24:31,Education,Banksburgh
2083,108,Ecobank,C0403,16927.55,2025-02-17 12:44:14,Food,Alexaside
2084,108,Ecobank,C0246,29995.37,2025-02-17 05:35:35,Retail,Brookeland
2085,108,Ecobank,C0339,24914.46,2025-02-17 12:27:25,Food,Lake Alexandermouth
2086,108,Ecobank,C0491,14099.36,2025-02-17 12:08:29,Education,North Joshua
2087,109,UBA,C0130,33789.92,2025-02-17 17:40:10,Transport,Port Sharon
2088,109,UBA,C0123,37071.84,2025-02-17 02:25:14,Retail,New Shane
2089,109,UBA,C0258,46754.83,2025-02-17 08:30:00,Education,Caseymouth
2090,109,UBA,C0061,3080.69,2025-02-17 18:04:58,Food,Crosbymouth
2091,109,UBA,C0216,46474.71,2025-02-17 10:42:05,Transport,Wardchester
2092,109,UBA,C0147,47962.56,2025-02-17 10:48:41,Education,New Dianaburgh
2093,109,UBA,C0192,28177.26,2025-02-17 20:26:08,Education,Port Scottville
2094,109,UBA,C0239,14163.69,2025-02-17 07:55:20,Food,West Justinburgh
2095,109,UBA,C0444,39436.92,2025-02-17 19:21:52,Utilities,Kimberlyborough
2096,109,UBA,C0321,48726.64,2025-02-17 09:41:21,Health,Stefanieton
2097,109,UBA,C0407,6513.75,2025-02-17 07:52:20,Retail,Lake Davidstad
2098,109,UBA,C0346,47699.76,2025-02-17 10:30:54,Retail,Lake Michelleborough
2099,109,UBA,C0192,28748.3,2025-02-17 20:26:21,Education,Harristown
2100,109,UBA,C0348,41655.4,2025-02-17 09:23:56,Health,New Haleyhaven
2101,109,UBA,C0124,10605.43,2025-02-17 07:16:23,Food,Christopherhaven
2102,109,UBA,C0119,14904.13,2025-02-17 17:45:24,Health,East Amandatown
2103,109,UBA,C0466,28644.14,2025-02-17 10:01:10,Retail,Kaisershire
2104,109,UBA,C0280,36466.54,2025-02-17 13:52:50,Food,Port Williamstad
2105,110,Stanbic Bank,C0114,35262.0,2025-02-17 13:23:49,Retail,Benjaminstad
2106,110,Stanbic Bank,C0387,2451.4,2025-02-17 08:21:30,Transport,West Kelly
2107,110,Stanbic Bank,C0148,13734.32,2025-02-17 16:28:41,Transport,Knightfurt
2108,110,Stanbic Bank,C0191,47073.5,2025-02-17 11:49:56,Utilities,Jonesborough
2109,110,Stanbic Bank,C0100,42085.01,2025-02-17 08:28:54,Education,East Johnstad
2110,110,Stanbic Bank,C0083,15279.58,2025-02-17 17:56:54,Education,Lake Georgetown
2111,110,Stanbic Bank,C0428,21899.58,2025-02-17 00:12:39,Transport,North Kevinshire
2112,110,Stanbic Bank,C0430,19528.19,2025-02-17 05:25:12,Transport,South Richardhaven
2113,110,Stanbic Bank,C0425,15017.61,2025-02-17 12:24:31,Utilities,Garciahaven
2114,110,Stanbic Bank,C0161,35340.54,2025-02-17 06:11:55,Utilities,Pittmanview
2115,110,Stanbic Bank,C0412,38680.74,2025-02-17 19:54:39,Utilities,Gwendolynville
